NUM_OF_CORE,MORSEL_SIZE,cols,recSize,TimeTaken
2,87584,13,1564,51.00000
2,89148,13,1564,56.50000
2,90712,13,1564,51.50000
2,92276,13,1564,53.00000
2,93840,13,1564,52.50000
2,95404,13,1564,54.00000
2,96968,13,1564,58.00000
2,98532,13,1564,59.00000
2,100096,13,1564,52.00000
2,101660,13,1564,51.00000
2,103224,13,1564,51.00000
2,104788,13,1564,56.00000
2,106352,13,1564,51.00000
2,107916,13,1564,51.50000
2,109480,13,1564,57.00000
2,111044,13,1564,44.50000
2,112608,13,1564,59.00000
2,114172,13,1564,52.50000
2,115736,13,1564,53.00000
2,117300,13,1564,59.00000
2,118864,13,1564,46.00000
2,120428,13,1564,50.50000
2,121992,13,1564,56.00000
2,123556,13,1564,56.50000
2,125120,13,1564,62.00000
2,126684,13,1564,54.50000
2,128248,13,1564,51.00000
2,129812,13,1564,58.50000
2,131376,13,1564,55.00000
2,132940,13,1564,58.00000
2,134504,13,1564,53.50000
2,136068,13,1564,55.00000
2,137632,13,1564,59.50000
2,139196,13,1564,55.00000
2,140760,13,1564,57.00000
2,142324,13,1564,58.50000
2,143888,13,1564,57.50000
2,145452,13,1564,57.00000
2,147016,13,1564,53.00000
2,148580,13,1564,53.00000
2,150144,13,1564,51.50000
2,151708,13,1564,51.50000
2,153272,13,1564,56.00000
2,154836,13,1564,58.50000
2,156400,13,1564,50.00000
2,18200,14,1820,57.50000
2,20020,14,1820,50.00000
2,21840,14,1820,54.00000
2,23660,14,1820,59.50000
2,25480,14,1820,52.00000
2,27300,14,1820,48.00000
2,29120,14,1820,57.00000
2,30940,14,1820,54.00000
2,32760,14,1820,54.00000
2,34580,14,1820,60.00000
2,36400,14,1820,61.00000
2,38220,14,1820,46.50000
2,40040,14,1820,53.00000
2,41860,14,1820,63.50000
2,43680,14,1820,48.50000
2,45500,14,1820,61.00000
2,47320,14,1820,59.00000
2,49140,14,1820,54.50000
2,50960,14,1820,62.00000
2,52780,14,1820,52.50000
2,54600,14,1820,52.50000
2,56420,14,1820,58.50000
2,58240,14,1820,59.00000
2,60060,14,1820,59.00000
2,61880,14,1820,53.50000
2,63700,14,1820,57.00000
2,65520,14,1820,56.00000
2,67340,14,1820,54.50000
2,69160,14,1820,49.00000
2,70980,14,1820,47.00000
2,72800,14,1820,61.00000
2,74620,14,1820,61.50000
2,76440,14,1820,49.00000
2,78260,14,1820,62.00000
2,80080,14,1820,56.00000
2,81900,14,1820,55.00000
2,83720,14,1820,56.00000
2,85540,14,1820,54.50000
2,87360,14,1820,56.00000
2,89180,14,1820,60.50000
2,91000,14,1820,49.00000
2,92820,14,1820,60.50000
2,94640,14,1820,54.00000
2,96460,14,1820,56.50000
2,98280,14,1820,60.50000
2,100100,14,1820,60.00000
2,101920,14,1820,55.50000
2,103740,14,1820,58.00000
2,105560,14,1820,61.00000
2,107380,14,1820,61.00000
2,109200,14,1820,59.00000
2,111020,14,1820,48.00000
2,112840,14,1820,57.50000
2,114660,14,1820,54.00000
2,116480,14,1820,59.50000
2,118300,14,1820,53.00000
2,120120,14,1820,54.00000
2,121940,14,1820,54.50000
2,123760,14,1820,59.00000
2,125580,14,1820,59.00000
2,127400,14,1820,60.00000
2,129220,14,1820,55.50000
2,131040,14,1820,60.00000
2,132860,14,1820,62.50000
2,134680,14,1820,61.50000
2,136500,14,1820,55.50000
2,138320,14,1820,55.50000
2,140140,14,1820,59.00000
2,141960,14,1820,54.50000
2,143780,14,1820,62.00000
2,145600,14,1820,59.50000
2,147420,14,1820,54.50000
2,149240,14,1820,59.50000
2,151060,14,1820,60.00000
2,152880,14,1820,55.00000
2,154700,14,1820,61.00000
2,156520,14,1820,78.50000
2,158340,14,1820,49.00000
2,160160,14,1820,55.50000
2,161980,14,1820,77.00000
2,163800,14,1820,50.00000
2,165620,14,1820,49.00000
2,167440,14,1820,61.00000
2,169260,14,1820,57.50000
2,171080,14,1820,56.50000
2,172900,14,1820,55.00000
2,174720,14,1820,54.00000
2,176540,14,1820,48.50000
2,178360,14,1820,78.00000
2,180180,14,1820,56.00000
2,182000,14,1820,55.50000
2,18240,15,1824,62.00000
2,20064,15,1824,53.00000
2,21888,15,1824,64.00000
2,23712,15,1824,65.00000
2,25536,15,1824,63.50000
2,27360,15,1824,83.00000
2,29184,15,1824,59.50000
2,31008,15,1824,66.00000
2,32832,15,1824,65.00000
2,34656,15,1824,60.00000
2,36480,15,1824,64.00000
2,38304,15,1824,57.00000
2,40128,15,1824,60.00000
2,41952,15,1824,58.50000
2,43776,15,1824,58.50000
2,45600,15,1824,60.50000
2,47424,15,1824,60.00000
2,49248,15,1824,64.00000
2,51072,15,1824,52.00000
2,52896,15,1824,63.00000
2,54720,15,1824,53.50000
2,56544,15,1824,63.00000
2,58368,15,1824,54.00000
2,60192,15,1824,60.00000
2,62016,15,1824,64.00000
2,63840,15,1824,59.00000
2,65664,15,1824,59.50000
2,67488,15,1824,56.00000
2,69312,15,1824,58.50000
2,71136,15,1824,53.00000
2,72960,15,1824,60.00000
2,74784,15,1824,60.50000
2,76608,15,1824,64.00000
2,78432,15,1824,65.00000
2,80256,15,1824,57.00000
2,82080,15,1824,54.00000
2,83904,15,1824,58.50000
2,85728,15,1824,60.50000
2,87552,15,1824,53.00000
2,89376,15,1824,62.00000
2,91200,15,1824,64.50000
2,93024,15,1824,59.50000
2,94848,15,1824,64.00000
2,96672,15,1824,59.00000
2,98496,15,1824,64.00000
2,100320,15,1824,62.50000
2,102144,15,1824,64.50000
2,103968,15,1824,59.50000
2,105792,15,1824,65.00000
2,107616,15,1824,65.50000
2,109440,15,1824,60.00000
2,111264,15,1824,58.50000
2,113088,15,1824,65.00000
2,114912,15,1824,64.50000
2,116736,15,1824,64.50000
2,118560,15,1824,54.00000
2,120384,15,1824,58.00000
2,122208,15,1824,87.00000
2,124032,15,1824,59.00000
2,125856,15,1824,64.00000
2,127680,15,1824,65.00000
2,129504,15,1824,59.00000
2,131328,15,1824,64.00000
2,133152,15,1824,52.50000
2,134976,15,1824,66.00000
2,136800,15,1824,65.00000
2,138624,15,1824,66.50000
2,140448,15,1824,59.50000
2,142272,15,1824,60.00000
2,144096,15,1824,58.50000
2,145920,15,1824,66.00000
2,147744,15,1824,58.50000
2,149568,15,1824,59.00000
2,151392,15,1824,64.00000
2,153216,15,1824,64.00000
2,155040,15,1824,59.00000
2,156864,15,1824,58.50000
2,158688,15,1824,62.00000
2,160512,15,1824,64.00000
2,162336,15,1824,53.00000
2,164160,15,1824,59.00000
2,165984,15,1824,68.00000
2,167808,15,1824,57.50000
2,169632,15,1824,64.50000
2,171456,15,1824,68.50000
2,173280,15,1824,64.50000
2,175104,15,1824,60.50000
2,176928,15,1824,66.00000
2,178752,15,1824,60.00000
2,180576,15,1824,59.50000
2,182400,15,1824,63.50000
2,20800,16,2080,64.00000
2,22880,16,2080,69.00000
2,24960,16,2080,58.00000
2,27040,16,2080,69.50000
2,29120,16,2080,63.00000
2,31200,16,2080,68.50000
2,33280,16,2080,64.00000
2,35360,16,2080,73.00000
2,37440,16,2080,61.50000
2,39520,16,2080,68.50000
2,41600,16,2080,69.50000
2,43680,16,2080,64.50000
2,45760,16,2080,69.00000
2,47840,16,2080,62.50000
2,49920,16,2080,60.50000
2,52000,16,2080,68.00000
2,54080,16,2080,65.50000
2,56160,16,2080,68.00000
2,58240,16,2080,68.50000
2,60320,16,2080,68.00000
2,62400,16,2080,69.50000
2,64480,16,2080,69.00000
2,66560,16,2080,68.00000
2,68640,16,2080,67.50000
2,70720,16,2080,63.00000
2,72800,16,2080,66.00000
2,74880,16,2080,62.50000
2,76960,16,2080,72.00000
2,79040,16,2080,71.50000
2,81120,16,2080,63.50000
2,83200,16,2080,68.00000
2,85280,16,2080,66.50000
2,87360,16,2080,61.50000
2,89440,16,2080,67.50000
2,91520,16,2080,66.00000
2,93600,16,2080,58.50000
2,95680,16,2080,70.00000
2,97760,16,2080,74.00000
2,99840,16,2080,61.00000
2,101920,16,2080,58.00000
2,104000,16,2080,63.00000
2,106080,16,2080,69.00000
2,108160,16,2080,68.50000
2,110240,16,2080,63.00000
2,112320,16,2080,64.50000
2,114400,16,2080,69.50000
2,116480,16,2080,65.00000
2,118560,16,2080,65.50000
2,120640,16,2080,68.00000
2,122720,16,2080,63.50000
2,124800,16,2080,64.00000
2,126880,16,2080,63.00000
2,128960,16,2080,61.50000
2,131040,16,2080,69.50000
2,133120,16,2080,69.50000
2,135200,16,2080,63.00000
2,137280,16,2080,68.50000
2,139360,16,2080,70.00000
2,141440,16,2080,70.00000
2,143520,16,2080,63.50000
2,145600,16,2080,68.50000
2,147680,16,2080,63.00000
2,149760,16,2080,66.50000
2,151840,16,2080,69.00000
2,153920,16,2080,67.00000
2,156000,16,2080,62.50000
2,158080,16,2080,62.50000
2,160160,16,2080,71.00000
2,162240,16,2080,65.50000
2,164320,16,2080,64.50000
2,166400,16,2080,62.50000
2,168480,16,2080,63.00000
2,170560,16,2080,72.50000
2,172640,16,2080,70.00000
2,174720,16,2080,67.50000
2,176800,16,2080,69.50000
2,178880,16,2080,68.50000
2,180960,16,2080,68.50000
2,183040,16,2080,68.50000
2,185120,16,2080,67.50000
2,187200,16,2080,62.50000
2,189280,16,2080,71.00000
2,191360,16,2080,69.50000
2,193440,16,2080,72.00000
2,195520,16,2080,63.00000
2,197600,16,2080,60.00000
2,199680,16,2080,64.00000
2,201760,16,2080,64.50000
2,203840,16,2080,66.00000
2,205920,16,2080,64.50000
2,208000,16,2080,72.00000
2,20840,17,2084,66.50000
2,22924,17,2084,72.50000
2,25008,17,2084,67.00000
2,27092,17,2084,71.00000
2,29176,17,2084,76.00000
2,31260,17,2084,70.00000
2,33344,17,2084,66.50000
2,35428,17,2084,70.00000
2,37512,17,2084,73.00000
2,39596,17,2084,62.00000
2,41680,17,2084,73.50000
2,43764,17,2084,73.50000
2,45848,17,2084,65.50000
2,47932,17,2084,64.50000
2,50016,17,2084,71.50000
2,52100,17,2084,71.00000
2,54184,17,2084,68.50000
2,56268,17,2084,62.00000
2,58352,17,2084,73.50000
2,60436,17,2084,65.00000
2,62520,17,2084,65.50000
2,64604,17,2084,69.50000
2,66688,17,2084,71.00000
2,68772,17,2084,72.00000
2,70856,17,2084,73.00000
2,72940,17,2084,72.00000
2,75024,17,2084,72.00000
2,77108,17,2084,72.50000
2,79192,17,2084,71.00000
2,81276,17,2084,72.50000
2,83360,17,2084,67.50000
2,85444,17,2084,61.00000
2,87528,17,2084,73.50000
2,89612,17,2084,73.50000
2,91696,17,2084,65.50000
2,93780,17,2084,66.50000
2,95864,17,2084,66.50000
2,97948,17,2084,71.00000
2,100032,17,2084,66.00000
2,102116,17,2084,70.50000
2,104200,17,2084,67.00000
2,106284,17,2084,67.00000
2,108368,17,2084,69.00000
2,110452,17,2084,66.50000
2,112536,17,2084,65.00000
2,114620,17,2084,68.50000
2,116704,17,2084,71.50000
2,118788,17,2084,66.50000
2,120872,17,2084,76.50000
2,122956,17,2084,61.50000
2,125040,17,2084,74.50000
2,127124,17,2084,69.00000
2,129208,17,2084,74.00000
2,131292,17,2084,70.50000
2,133376,17,2084,66.00000
2,135460,17,2084,68.00000
2,137544,17,2084,69.00000
2,139628,17,2084,76.50000
2,141712,17,2084,72.00000
2,143796,17,2084,74.50000
2,145880,17,2084,75.00000
2,147964,17,2084,60.00000
2,150048,17,2084,68.00000
2,152132,17,2084,62.50000
2,154216,17,2084,70.00000
2,156300,17,2084,72.50000
2,158384,17,2084,67.00000
2,160468,17,2084,71.00000
2,162552,17,2084,71.50000
2,164636,17,2084,71.00000
2,166720,17,2084,68.50000
2,168804,17,2084,68.00000
2,170888,17,2084,67.50000
2,172972,17,2084,65.00000
2,175056,17,2084,69.50000
2,177140,17,2084,66.00000
2,179224,17,2084,74.00000
2,181308,17,2084,72.50000
2,183392,17,2084,67.00000
2,185476,17,2084,59.50000
2,187560,17,2084,67.50000
2,189644,17,2084,70.00000
2,191728,17,2084,66.00000
2,193812,17,2084,66.50000
2,195896,17,2084,72.50000
2,197980,17,2084,73.50000
2,200064,17,2084,66.50000
2,202148,17,2084,68.00000
2,204232,17,2084,64.00000
2,206316,17,2084,67.00000
2,208400,17,2084,71.50000
2,23400,18,2340,64.50000
2,25740,18,2340,75.50000
2,28080,18,2340,74.50000
2,30420,18,2340,69.00000
2,32760,18,2340,64.50000
2,35100,18,2340,69.00000
2,37440,18,2340,70.00000
2,39780,18,2340,67.00000
2,42120,18,2340,78.00000
2,44460,18,2340,71.50000
2,46800,18,2340,79.50000
2,49140,18,2340,72.00000
2,51480,18,2340,69.00000
2,53820,18,2340,70.50000
2,56160,18,2340,70.00000
2,58500,18,2340,62.50000
2,60840,18,2340,64.00000
2,63180,18,2340,68.50000
2,65520,18,2340,69.00000
2,67860,18,2340,74.00000
2,70200,18,2340,76.50000
2,72540,18,2340,77.00000
2,74880,18,2340,64.00000
2,77220,18,2340,80.50000
2,79560,18,2340,69.50000
2,81900,18,2340,69.50000
2,84240,18,2340,78.00000
2,86580,18,2340,69.00000
2,88920,18,2340,64.00000
2,91260,18,2340,69.50000
2,93600,18,2340,72.50000
2,95940,18,2340,69.50000
2,98280,18,2340,74.50000
2,100620,18,2340,73.00000
2,102960,18,2340,71.00000
2,105300,18,2340,68.50000
2,107640,18,2340,64.00000
2,109980,18,2340,72.00000
2,112320,18,2340,69.50000
2,114660,18,2340,77.00000
2,117000,18,2340,78.00000
2,119340,18,2340,69.50000
2,121680,18,2340,75.50000
2,124020,18,2340,70.50000
2,126360,18,2340,69.50000
2,128700,18,2340,75.50000
2,131040,18,2340,74.50000
2,133380,18,2340,71.00000
2,135720,18,2340,75.50000
2,138060,18,2340,66.00000
2,140400,18,2340,70.50000
2,142740,18,2340,72.50000
2,145080,18,2340,71.50000
2,147420,18,2340,69.50000
2,149760,18,2340,70.50000
2,152100,18,2340,72.00000
2,154440,18,2340,65.00000
2,156780,18,2340,78.00000
2,159120,18,2340,70.00000
2,161460,18,2340,72.50000
2,163800,18,2340,69.50000
2,166140,18,2340,65.50000
2,168480,18,2340,71.50000
2,170820,18,2340,65.50000
2,173160,18,2340,73.00000
2,175500,18,2340,76.00000
2,177840,18,2340,69.50000
2,180180,18,2340,73.00000
2,182520,18,2340,69.50000
2,184860,18,2340,76.50000
2,187200,18,2340,72.00000
2,189540,18,2340,69.00000
2,191880,18,2340,70.00000
2,194220,18,2340,69.50000
2,196560,18,2340,64.00000
2,198900,18,2340,69.50000
2,201240,18,2340,73.00000
2,203580,18,2340,75.50000
2,205920,18,2340,70.50000
2,208260,18,2340,71.00000
2,210600,18,2340,71.50000
2,212940,18,2340,71.00000
2,215280,18,2340,73.50000
2,217620,18,2340,66.00000
2,219960,18,2340,70.50000
2,222300,18,2340,74.00000
2,224640,18,2340,77.00000
2,226980,18,2340,78.50000
2,229320,18,2340,75.50000
2,231660,18,2340,69.50000
2,234000,18,2340,70.00000
2,23440,19,2344,73.00000
2,25784,19,2344,72.50000
2,28128,19,2344,78.50000
2,30472,19,2344,95.50000
2,32816,19,2344,79.00000
2,35160,19,2344,72.50000
2,37504,19,2344,74.50000
2,39848,19,2344,73.50000
2,42192,19,2344,75.50000
2,44536,19,2344,80.00000
2,46880,19,2344,75.50000
2,49224,19,2344,81.00000
2,51568,19,2344,72.00000
2,53912,19,2344,74.00000
2,56256,19,2344,81.50000
2,58600,19,2344,80.00000
2,60944,19,2344,79.50000
2,63288,19,2344,72.00000
2,65632,19,2344,68.50000
2,67976,19,2344,77.50000
2,70320,19,2344,77.50000
2,72664,19,2344,75.00000
2,75008,19,2344,78.00000
2,77352,19,2344,75.00000
2,79696,19,2344,68.50000
2,82040,19,2344,73.00000
2,84384,19,2344,74.00000
2,86728,19,2344,72.50000
2,89072,19,2344,74.50000
2,91416,19,2344,71.00000
2,93760,19,2344,72.50000
2,96104,19,2344,73.50000
2,98448,19,2344,75.00000
2,100792,19,2344,74.00000
2,103136,19,2344,74.50000
2,105480,19,2344,68.50000
2,107824,19,2344,72.00000
2,110168,19,2344,78.50000
2,112512,19,2344,73.00000
2,114856,19,2344,73.50000
2,117200,19,2344,77.50000
2,119544,19,2344,76.50000
2,121888,19,2344,80.00000
2,124232,19,2344,69.50000
2,126576,19,2344,71.50000
2,128920,19,2344,80.50000
2,131264,19,2344,78.50000
2,133608,19,2344,77.50000
2,135952,19,2344,78.50000
2,138296,19,2344,69.00000
2,140640,19,2344,73.00000
2,142984,19,2344,73.00000
2,145328,19,2344,77.00000
2,147672,19,2344,79.50000
2,150016,19,2344,73.00000
2,152360,19,2344,67.00000
2,154704,19,2344,72.00000
2,157048,19,2344,69.00000
2,159392,19,2344,78.00000
2,161736,19,2344,77.50000
2,164080,19,2344,69.00000
2,166424,19,2344,84.50000
2,168768,19,2344,79.00000
2,171112,19,2344,73.50000
2,173456,19,2344,77.50000
2,175800,19,2344,77.50000
2,178144,19,2344,73.00000
2,180488,19,2344,79.00000
2,182832,19,2344,75.00000
2,185176,19,2344,74.50000
2,187520,19,2344,79.50000
2,189864,19,2344,74.00000
2,192208,19,2344,77.50000
2,194552,19,2344,73.50000
2,196896,19,2344,80.00000
2,199240,19,2344,78.00000
2,201584,19,2344,76.00000
2,203928,19,2344,79.50000
2,206272,19,2344,81.00000
2,208616,19,2344,73.50000
2,210960,19,2344,69.00000
2,213304,19,2344,72.50000
2,215648,19,2344,79.00000
2,217992,19,2344,78.00000
2,220336,19,2344,79.00000
2,222680,19,2344,69.50000
2,225024,19,2344,78.50000
2,227368,19,2344,75.00000
2,229712,19,2344,69.00000
2,232056,19,2344,77.50000
2,234400,19,2344,73.00000
2,26000,20,2600,84.00000
2,28600,20,2600,89.00000
2,31200,20,2600,79.00000
2,33800,20,2600,82.00000
2,36400,20,2600,86.00000
2,39000,20,2600,83.50000
2,41600,20,2600,81.50000
2,44200,20,2600,78.00000
2,46800,20,2600,76.50000
2,49400,20,2600,86.00000
2,52000,20,2600,78.50000
2,54600,20,2600,86.50000
2,57200,20,2600,79.00000
2,59800,20,2600,83.50000
2,62400,20,2600,83.00000
2,65000,20,2600,81.50000
2,67600,20,2600,77.50000
2,70200,20,2600,81.50000
2,72800,20,2600,80.00000
2,75400,20,2600,82.00000
2,78000,20,2600,81.00000
2,80600,20,2600,80.00000
2,83200,20,2600,78.00000
2,85800,20,2600,78.50000
2,88400,20,2600,79.50000
2,91000,20,2600,78.00000
2,93600,20,2600,75.00000
2,96200,20,2600,77.50000
2,98800,20,2600,77.50000
2,101400,20,2600,74.00000
2,104000,20,2600,78.50000
2,106600,20,2600,80.00000
2,109200,20,2600,79.50000
2,111800,20,2600,80.50000
2,114400,20,2600,79.50000
2,117000,20,2600,80.00000
2,119600,20,2600,70.50000
2,122200,20,2600,84.00000
2,124800,20,2600,83.50000
2,127400,20,2600,81.50000
2,130000,20,2600,84.50000
2,132600,20,2600,80.00000
2,135200,20,2600,78.50000
2,137800,20,2600,77.00000
2,140400,20,2600,81.00000
2,143000,20,2600,85.50000
2,145600,20,2600,77.50000
2,148200,20,2600,81.50000
2,150800,20,2600,83.00000
2,153400,20,2600,95.00000
2,156000,20,2600,80.50000
2,158600,20,2600,81.00000
2,161200,20,2600,80.00000
2,163800,20,2600,105.00000
2,166400,20,2600,83.50000
2,169000,20,2600,77.50000
2,171600,20,2600,78.50000
2,174200,20,2600,82.50000
2,176800,20,2600,83.00000
2,179400,20,2600,83.50000
2,182000,20,2600,82.50000
2,184600,20,2600,84.00000
2,187200,20,2600,82.00000
2,189800,20,2600,82.50000
2,192400,20,2600,79.50000
2,195000,20,2600,76.00000
2,197600,20,2600,83.00000
2,200200,20,2600,79.00000
2,202800,20,2600,84.50000
2,205400,20,2600,84.50000
2,208000,20,2600,80.00000
2,210600,20,2600,82.50000
2,213200,20,2600,81.00000
2,215800,20,2600,80.50000
2,218400,20,2600,83.00000
2,221000,20,2600,81.00000
2,223600,20,2600,82.00000
2,226200,20,2600,80.50000
2,228800,20,2600,80.00000
2,231400,20,2600,81.50000
2,234000,20,2600,85.50000
2,236600,20,2600,79.00000
2,239200,20,2600,80.50000
2,241800,20,2600,75.50000
2,244400,20,2600,82.50000
2,247000,20,2600,81.50000
2,249600,20,2600,76.50000
2,252200,20,2600,76.50000
2,254800,20,2600,82.50000
2,257400,20,2600,77.50000
2,260000,20,2600,76.50000
4,2904,3,264,13.50000
4,3168,3,264,20.50000
4,3432,3,264,10.75000
4,3696,3,264,8.50000
4,3960,3,264,13.75000
4,4224,3,264,12.50000
4,4488,3,264,18.00000
4,4752,3,264,13.25000
4,5016,3,264,12.00000
4,5280,3,264,11.00000
4,5544,3,264,11.50000
4,5808,3,264,13.75000
4,6072,3,264,8.50000
4,6336,3,264,13.00000
4,6600,3,264,13.50000
4,6864,3,264,10.75000
4,7128,3,264,13.00000
4,7392,3,264,13.75000
4,7656,3,264,13.50000
4,7920,3,264,14.00000
4,8184,3,264,18.50000
4,8448,3,264,8.25000
4,8712,3,264,10.50000
4,8976,3,264,12.25000
4,9240,3,264,12.25000
4,9504,3,264,11.50000
4,9768,3,264,11.50000
4,10032,3,264,14.00000
4,10296,3,264,8.50000
4,10560,3,264,12.75000
4,11088,3,264,18.00000
4,11352,3,264,13.25000
4,11616,3,264,15.50000
4,11880,3,264,13.00000
4,12144,3,264,16.00000
4,12408,3,264,13.25000
4,12672,3,264,13.25000
4,12936,3,264,11.75000
4,13200,3,264,15.50000
4,13464,3,264,13.50000
4,13728,3,264,12.25000
4,13992,3,264,10.50000
4,14256,3,264,20.75000
4,14520,3,264,11.75000
4,14784,3,264,14.00000
4,15048,3,264,11.00000
4,15312,3,264,10.50000
4,15576,3,264,11.50000
4,15840,3,264,12.50000
4,16104,3,264,12.50000
4,16368,3,264,12.00000
4,16632,3,264,11.00000
4,16896,3,264,12.00000
4,17160,3,264,9.75000
4,17424,3,264,39.25000
4,17688,3,264,13.75000
4,17952,3,264,12.75000
4,18216,3,264,17.50000
4,18480,3,264,12.50000
4,18744,3,264,20.50000
4,19008,3,264,15.00000
4,19272,3,264,11.25000
4,19536,3,264,12.00000
4,19800,3,264,11.50000
4,20064,3,264,15.75000
4,20328,3,264,14.25000
4,20592,3,264,13.00000
4,20856,3,264,11.00000
4,21120,3,264,13.25000
4,21384,3,264,15.50000
4,21648,3,264,16.50000
4,21912,3,264,12.00000
4,22176,3,264,15.50000
4,22440,3,264,11.00000
4,22968,3,264,13.50000
4,23232,3,264,14.00000
4,23496,3,264,11.75000
4,23760,3,264,12.25000
4,24024,3,264,8.25000
4,24288,3,264,13.25000
4,24552,3,264,12.00000
4,24816,3,264,8.75000
4,25080,3,264,13.75000
4,25344,3,264,15.75000
4,25608,3,264,16.00000
4,25872,3,264,13.25000
4,26136,3,264,14.75000
4,26400,3,264,10.25000
4,5200,4,520,18.75000
4,5720,4,520,16.25000
4,6240,4,520,15.00000
4,6760,4,520,13.00000
4,7280,4,520,9.75000
4,7800,4,520,13.25000
4,8320,4,520,9.75000
4,8840,4,520,10.00000
4,9360,4,520,17.25000
4,9880,4,520,22.00000
4,10400,4,520,8.00000
4,10920,4,520,14.00000
4,11440,4,520,17.75000
4,11960,4,520,12.25000
4,12480,4,520,12.50000
4,13000,4,520,12.75000
4,13520,4,520,7.00000
4,14040,4,520,21.75000
4,14560,4,520,13.75000
4,15080,4,520,14.50000
4,15600,4,520,17.75000
4,16120,4,520,17.00000
4,16640,4,520,20.75000
4,17160,4,520,19.00000
4,17680,4,520,15.75000
4,18200,4,520,21.25000
4,18720,4,520,15.75000
4,19240,4,520,17.75000
4,19760,4,520,15.50000
4,20280,4,520,15.75000
4,20800,4,520,17.75000
4,21320,4,520,18.25000
4,21840,4,520,18.75000
4,22360,4,520,15.25000
4,22880,4,520,20.00000
4,23400,4,520,10.00000
4,23920,4,520,9.50000
4,24440,4,520,15.00000
4,24960,4,520,12.50000
4,25480,4,520,12.50000
4,26000,4,520,10.25000
4,26520,4,520,17.00000
4,27040,4,520,15.75000
4,27560,4,520,17.75000
4,28080,4,520,18.00000
4,28600,4,520,18.00000
4,29120,4,520,10.00000
4,29640,4,520,15.25000
4,30160,4,520,12.00000
4,30680,4,520,14.00000
4,31200,4,520,15.25000
4,31720,4,520,16.50000
4,32240,4,520,17.25000
4,32760,4,520,16.25000
4,33280,4,520,12.25000
4,33800,4,520,15.00000
4,34320,4,520,14.50000
4,34840,4,520,15.25000
4,35360,4,520,14.75000
4,35880,4,520,14.25000
4,36400,4,520,13.00000
4,36920,4,520,15.50000
4,37440,4,520,17.25000
4,37960,4,520,16.75000
4,38480,4,520,17.75000
4,39000,4,520,13.50000
4,39520,4,520,16.75000
4,40040,4,520,18.00000
4,40560,4,520,15.50000
4,41080,4,520,16.75000
4,41600,4,520,10.00000
4,42120,4,520,14.75000
4,42640,4,520,10.00000
4,43160,4,520,17.00000
4,43680,4,520,12.75000
4,44200,4,520,13.25000
4,44720,4,520,15.50000
4,45240,4,520,15.50000
