NUM_OF_CORE,MORSEL_SIZE_A,MORSEL_SIZE_B,colsA,colsB,recSizeA,recSizeB,TimeTaken
14,1003464,792264,3,3,264,264,46.85714
14,1003464,845064,3,3,264,264,53.35714
14,1003464,897864,3,3,264,264,54.50000
14,1003464,950664,3,3,264,264,49.78571
14,1003464,1003464,3,3,264,264,52.71429
14,1003464,1056264,3,3,264,264,50.92857
14,1003464,1109064,3,3,264,264,49.85714
14,1003464,1161864,3,3,264,264,48.64286
14,1003464,1214664,3,3,264,264,50.71429
14,1003464,1267464,3,3,264,264,48.57143
14,1003464,1320264,3,3,264,264,48.92857
14,1003464,1373064,3,3,264,264,48.14286
14,1003464,1425864,3,3,264,264,52.28571
14,1003464,1478664,3,3,264,264,52.78571
14,1003464,1531464,3,3,264,264,57.14286
14,1003464,1584264,3,3,264,264,48.71429
14,1003464,1637064,3,3,264,264,48.85714
14,1003464,1689864,3,3,264,264,47.78571
14,1003464,1742664,3,3,264,264,48.07143
14,1003464,1795464,3,3,264,264,46.07143
14,1003464,1848264,3,3,264,264,52.28571
14,1003464,1901064,3,3,264,264,50.42857
14,1003464,1953864,3,3,264,264,52.21429
14,1003464,2006664,3,3,264,264,51.00000
14,1003464,2059464,3,3,264,264,48.50000
14,1056264,264,3,3,264,264,54.07143
14,1056264,53064,3,3,264,264,50.28571
14,1056264,105864,3,3,264,264,44.50000
14,1056264,158664,3,3,264,264,47.64286
14,1056264,211464,3,3,264,264,57.50000
14,1056264,264264,3,3,264,264,47.00000
14,1056264,317064,3,3,264,264,53.85714
14,1056264,369864,3,3,264,264,49.64286
14,1056264,422664,3,3,264,264,54.00000
14,1056264,475464,3,3,264,264,52.71429
14,1056264,528264,3,3,264,264,55.78571
14,1056264,581064,3,3,264,264,56.28571
14,1056264,633864,3,3,264,264,51.57143
14,1056264,686664,3,3,264,264,53.28571
14,1056264,739464,3,3,264,264,52.71429
14,1056264,792264,3,3,264,264,47.28571
14,1056264,845064,3,3,264,264,50.64286
14,1056264,897864,3,3,264,264,51.21429
14,1056264,950664,3,3,264,264,54.85714
14,1056264,1003464,3,3,264,264,53.35714
14,1056264,1056264,3,3,264,264,51.64286
14,1056264,1109064,3,3,264,264,51.07143
14,1056264,1161864,3,3,264,264,50.50000
14,1056264,1214664,3,3,264,264,52.28571
14,1056264,1267464,3,3,264,264,50.85714
14,1056264,1320264,3,3,264,264,49.28571
14,1056264,1373064,3,3,264,264,52.85714
14,1056264,1425864,3,3,264,264,52.00000
14,1056264,1478664,3,3,264,264,52.14286
14,1056264,1531464,3,3,264,264,55.35714
14,1056264,1584264,3,3,264,264,48.64286
14,1056264,1637064,3,3,264,264,53.57143
14,1056264,1689864,3,3,264,264,51.07143
14,1056264,1742664,3,3,264,264,49.57143
14,1056264,1795464,3,3,264,264,50.57143
14,1056264,1848264,3,3,264,264,48.71429
14,1056264,1901064,3,3,264,264,52.64286
14,1056264,1953864,3,3,264,264,49.07143
14,1056264,2006664,3,3,264,264,51.92857
14,1056264,2059464,3,3,264,264,52.57143
14,1109064,264,3,3,264,264,45.71429
14,1109064,53064,3,3,264,264,53.64286
14,1109064,105864,3,3,264,264,50.85714
14,1109064,158664,3,3,264,264,49.35714
14,1109064,211464,3,3,264,264,53.50000
14,1109064,264264,3,3,264,264,51.50000
14,1109064,317064,3,3,264,264,54.07143
14,1109064,369864,3,3,264,264,55.00000
14,1109064,422664,3,3,264,264,53.00000
14,1109064,475464,3,3,264,264,55.85714
14,1109064,528264,3,3,264,264,50.92857
14,1109064,581064,3,3,264,264,52.57143
14,1109064,633864,3,3,264,264,49.14286
14,1109064,686664,3,3,264,264,50.00000
14,1109064,739464,3,3,264,264,51.92857
14,1109064,792264,3,3,264,264,48.92857
14,1109064,845064,3,3,264,264,51.00000
14,1109064,897864,3,3,264,264,50.50000
14,1109064,950664,3,3,264,264,52.00000
14,1109064,1003464,3,3,264,264,49.71429
14,1109064,1056264,3,3,264,264,50.07143
14,1109064,1109064,3,3,264,264,46.50000
14,1109064,1161864,3,3,264,264,56.57143
14,1109064,1214664,3,3,264,264,48.50000
14,1109064,1267464,3,3,264,264,57.07143
14,1109064,1320264,3,3,264,264,52.28571
14,1109064,1373064,3,3,264,264,55.28571
14,1109064,1425864,3,3,264,264,54.78571
14,1109064,1478664,3,3,264,264,54.92857
14,1109064,1531464,3,3,264,264,51.64286
14,1109064,1584264,3,3,264,264,49.14286
14,1109064,1637064,3,3,264,264,56.00000
14,1109064,1689864,3,3,264,264,51.14286
14,1109064,1742664,3,3,264,264,50.14286
14,1109064,1795464,3,3,264,264,52.57143
14,1109064,1848264,3,3,264,264,50.00000
14,1109064,1901064,3,3,264,264,55.00000
14,1109064,1953864,3,3,264,264,51.92857
14,1109064,2006664,3,3,264,264,54.85714
14,1109064,2059464,3,3,264,264,53.57143
14,1161864,264,3,3,264,264,52.07143
14,1161864,53064,3,3,264,264,53.21429
14,1161864,105864,3,3,264,264,50.21429
14,1161864,158664,3,3,264,264,49.92857
14,1161864,211464,3,3,264,264,49.64286
14,1161864,264264,3,3,264,264,54.71429
14,1161864,317064,3,3,264,264,50.85714
14,1161864,369864,3,3,264,264,52.35714
14,1161864,422664,3,3,264,264,52.14286
14,1161864,475464,3,3,264,264,51.57143
14,1161864,528264,3,3,264,264,50.07143
14,1161864,581064,3,3,264,264,48.14286
14,1161864,633864,3,3,264,264,51.57143
14,1161864,686664,3,3,264,264,49.28571
14,1161864,739464,3,3,264,264,49.50000
14,1161864,792264,3,3,264,264,49.57143
14,1161864,845064,3,3,264,264,48.57143
14,1161864,897864,3,3,264,264,50.85714
14,1161864,950664,3,3,264,264,53.50000
14,1161864,1003464,3,3,264,264,55.28571
14,1161864,1056264,3,3,264,264,49.57143
14,1161864,1109064,3,3,264,264,54.00000
14,1161864,1161864,3,3,264,264,52.57143
14,1161864,1214664,3,3,264,264,51.14286
14,1161864,1267464,3,3,264,264,52.07143
14,1161864,1320264,3,3,264,264,55.57143
14,1161864,1373064,3,3,264,264,52.85714
14,1161864,1425864,3,3,264,264,52.28571
14,1161864,1478664,3,3,264,264,51.00000
14,1161864,1531464,3,3,264,264,53.71429
14,1161864,1584264,3,3,264,264,56.42857
14,1161864,1637064,3,3,264,264,57.28571
14,1161864,1689864,3,3,264,264,54.35714
14,1161864,1742664,3,3,264,264,53.21429
14,1161864,1795464,3,3,264,264,50.85714
14,1161864,1848264,3,3,264,264,56.42857
14,1161864,1901064,3,3,264,264,51.57143
14,1161864,1953864,3,3,264,264,56.14286
14,1161864,2006664,3,3,264,264,54.07143
14,1161864,2059464,3,3,264,264,51.35714
14,1214664,264,3,3,264,264,44.35714
14,1214664,53064,3,3,264,264,48.78571
14,1214664,105864,3,3,264,264,53.71429
14,1214664,158664,3,3,264,264,47.14286
14,1214664,211464,3,3,264,264,51.00000
14,1214664,264264,3,3,264,264,53.71429
14,1214664,317064,3,3,264,264,51.92857
14,1214664,369864,3,3,264,264,52.00000
14,1214664,422664,3,3,264,264,54.42857
14,1214664,475464,3,3,264,264,52.07143
14,1214664,528264,3,3,264,264,50.57143
14,1214664,581064,3,3,264,264,50.28571
14,1214664,633864,3,3,264,264,47.35714
14,1214664,686664,3,3,264,264,49.07143
14,1214664,739464,3,3,264,264,54.50000
14,1214664,792264,3,3,264,264,57.57143
14,1214664,845064,3,3,264,264,53.00000
14,1214664,897864,3,3,264,264,55.71429
14,1214664,950664,3,3,264,264,52.21429
14,1214664,1003464,3,3,264,264,49.00000
14,1214664,1056264,3,3,264,264,55.50000
14,1214664,1109064,3,3,264,264,58.14286
14,1214664,1161864,3,3,264,264,53.42857
14,1214664,1214664,3,3,264,264,49.00000
14,1214664,1267464,3,3,264,264,50.57143
14,1214664,1320264,3,3,264,264,52.78571
14,1214664,1373064,3,3,264,264,52.57143
14,1214664,1425864,3,3,264,264,53.50000
14,1214664,1478664,3,3,264,264,57.85714
14,1214664,1531464,3,3,264,264,51.14286
14,1214664,1584264,3,3,264,264,56.50000
14,1214664,1637064,3,3,264,264,53.64286
14,1214664,1689864,3,3,264,264,48.07143
14,1214664,1742664,3,3,264,264,49.57143
14,1214664,1795464,3,3,264,264,49.35714
14,1214664,1848264,3,3,264,264,49.57143
14,1214664,1901064,3,3,264,264,55.07143
14,1214664,1953864,3,3,264,264,55.35714
14,1214664,2006664,3,3,264,264,55.28571
14,1214664,2059464,3,3,264,264,54.00000
14,1267464,264,3,3,264,264,45.07143
14,1267464,53064,3,3,264,264,55.50000
14,1267464,105864,3,3,264,264,47.92857
14,1267464,158664,3,3,264,264,51.00000
14,1267464,211464,3,3,264,264,53.64286
14,1267464,264264,3,3,264,264,51.64286
14,1267464,317064,3,3,264,264,53.28571
14,1267464,369864,3,3,264,264,50.85714
14,1267464,422664,3,3,264,264,51.92857
14,1267464,475464,3,3,264,264,54.00000
14,1267464,528264,3,3,264,264,54.42857
14,1267464,581064,3,3,264,264,54.71429
14,1267464,633864,3,3,264,264,51.00000
14,1267464,686664,3,3,264,264,55.21429
14,1267464,739464,3,3,264,264,50.57143
14,1267464,792264,3,3,264,264,54.71429
14,1267464,845064,3,3,264,264,48.00000
14,1267464,897864,3,3,264,264,50.57143
14,1267464,950664,3,3,264,264,52.85714
14,1267464,1003464,3,3,264,264,51.50000
14,1267464,1056264,3,3,264,264,55.21429
14,1267464,1109064,3,3,264,264,52.78571
14,1267464,1161864,3,3,264,264,52.35714
14,1267464,1214664,3,3,264,264,52.00000
14,1267464,1267464,3,3,264,264,52.42857
14,1267464,1320264,3,3,264,264,48.21429
14,1267464,1373064,3,3,264,264,46.50000
14,1267464,1425864,3,3,264,264,45.64286
14,1267464,1478664,3,3,264,264,50.71429
14,1267464,1531464,3,3,264,264,47.57143
14,1267464,1584264,3,3,264,264,51.78571
14,1267464,1637064,3,3,264,264,52.71429
14,1267464,1689864,3,3,264,264,51.57143
14,1267464,1742664,3,3,264,264,51.00000
14,1267464,1795464,3,3,264,264,51.14286
14,1267464,1848264,3,3,264,264,50.64286
14,1267464,1901064,3,3,264,264,49.71429
14,1267464,1953864,3,3,264,264,53.14286
14,1267464,2006664,3,3,264,264,51.14286
14,1267464,2059464,3,3,264,264,49.00000
14,1320264,264,3,3,264,264,53.28571
14,1320264,53064,3,3,264,264,50.21429
14,1320264,105864,3,3,264,264,50.35714
14,1320264,158664,3,3,264,264,51.57143
14,1320264,211464,3,3,264,264,50.07143
14,1320264,264264,3,3,264,264,51.42857
14,1320264,317064,3,3,264,264,52.28571
14,1320264,369864,3,3,264,264,48.78571
14,1320264,422664,3,3,264,264,49.42857
14,1320264,475464,3,3,264,264,48.71429
14,1320264,528264,3,3,264,264,56.35714
14,1320264,581064,3,3,264,264,57.07143
14,1320264,633864,3,3,264,264,52.78571
14,1320264,686664,3,3,264,264,51.64286
14,1320264,739464,3,3,264,264,55.50000
14,1320264,792264,3,3,264,264,53.92857
14,1320264,845064,3,3,264,264,52.64286
14,1320264,897864,3,3,264,264,50.50000
14,1320264,950664,3,3,264,264,50.64286
14,1320264,1003464,3,3,264,264,55.07143
14,1320264,1056264,3,3,264,264,50.42857
14,1320264,1109064,3,3,264,264,52.42857
14,1320264,1161864,3,3,264,264,53.35714
14,1320264,1214664,3,3,264,264,53.71429
14,1320264,1267464,3,3,264,264,50.71429
14,1320264,1320264,3,3,264,264,55.57143
14,1320264,1373064,3,3,264,264,50.64286
14,1320264,1425864,3,3,264,264,51.92857
14,1320264,1478664,3,3,264,264,52.28571
14,1320264,1531464,3,3,264,264,52.57143
14,1320264,1584264,3,3,264,264,46.00000
14,1320264,1637064,3,3,264,264,56.78571
14,1320264,1689864,3,3,264,264,50.21429
14,1320264,1742664,3,3,264,264,49.21429
14,1320264,1795464,3,3,264,264,52.71429
14,1320264,1848264,3,3,264,264,49.14286
14,1320264,1901064,3,3,264,264,57.28571
14,1320264,1953864,3,3,264,264,50.50000
14,1320264,2006664,3,3,264,264,54.50000
14,1320264,2059464,3,3,264,264,48.92857
14,1373064,264,3,3,264,264,40.92857
14,1373064,53064,3,3,264,264,50.42857
14,1373064,105864,3,3,264,264,48.71429
14,1373064,158664,3,3,264,264,47.85714
14,1373064,211464,3,3,264,264,54.28571
14,1373064,264264,3,3,264,264,49.35714
14,1373064,317064,3,3,264,264,52.28571
14,1373064,369864,3,3,264,264,53.78571
14,1373064,422664,3,3,264,264,55.50000
14,1373064,475464,3,3,264,264,51.85714
14,1373064,528264,3,3,264,264,53.92857
14,1373064,581064,3,3,264,264,50.71429
14,1373064,633864,3,3,264,264,50.35714
14,1373064,686664,3,3,264,264,54.14286
14,1373064,739464,3,3,264,264,52.78571
14,1373064,792264,3,3,264,264,49.57143
14,1373064,845064,3,3,264,264,50.28571
14,1373064,897864,3,3,264,264,51.71429
14,1373064,950664,3,3,264,264,49.28571
14,1373064,1003464,3,3,264,264,55.00000
14,1373064,1056264,3,3,264,264,54.21429
14,1373064,1109064,3,3,264,264,48.21429
14,1373064,1161864,3,3,264,264,52.14286
14,1373064,1214664,3,3,264,264,53.42857
14,1373064,1267464,3,3,264,264,53.42857
14,1373064,1320264,3,3,264,264,58.00000
14,1373064,1373064,3,3,264,264,48.50000
14,1373064,1425864,3,3,264,264,50.07143
14,1373064,1478664,3,3,264,264,54.92857
14,1373064,1531464,3,3,264,264,52.50000
14,1373064,1584264,3,3,264,264,53.64286
14,1373064,1637064,3,3,264,264,52.07143
14,1373064,1689864,3,3,264,264,53.14286
14,1373064,1742664,3,3,264,264,56.35714
14,1373064,1795464,3,3,264,264,50.21429
14,1373064,1848264,3,3,264,264,53.07143
14,1373064,1901064,3,3,264,264,49.50000
14,1373064,1953864,3,3,264,264,51.42857
14,1373064,2006664,3,3,264,264,49.28571
14,1373064,2059464,3,3,264,264,51.78571
14,1425864,264,3,3,264,264,54.00000
14,1425864,53064,3,3,264,264,48.57143
14,1425864,105864,3,3,264,264,48.00000
14,1425864,158664,3,3,264,264,51.85714
14,1425864,211464,3,3,264,264,51.57143
14,1425864,264264,3,3,264,264,53.42857
14,1425864,317064,3,3,264,264,53.64286
14,1425864,369864,3,3,264,264,53.28571
14,1425864,422664,3,3,264,264,55.71429
14,1425864,475464,3,3,264,264,52.21429
14,1425864,528264,3,3,264,264,51.85714
14,1425864,581064,3,3,264,264,51.57143
14,1425864,633864,3,3,264,264,55.00000
14,1425864,686664,3,3,264,264,48.00000
14,1425864,739464,3,3,264,264,50.28571
14,1425864,792264,3,3,264,264,49.07143
14,1425864,845064,3,3,264,264,48.07143
14,1425864,897864,3,3,264,264,51.14286
14,1425864,950664,3,3,264,264,56.00000
14,1425864,1003464,3,3,264,264,51.35714
14,1425864,1056264,3,3,264,264,51.64286
14,1425864,1109064,3,3,264,264,49.85714
14,1425864,1161864,3,3,264,264,50.78571
14,1425864,1214664,3,3,264,264,54.35714
14,1425864,1267464,3,3,264,264,53.78571
14,1425864,1320264,3,3,264,264,50.14286
14,1425864,1373064,3,3,264,264,52.21429
14,1425864,1425864,3,3,264,264,52.14286
14,1425864,1478664,3,3,264,264,53.21429
14,1425864,1531464,3,3,264,264,56.07143
14,1425864,1584264,3,3,264,264,50.92857
14,1425864,1637064,3,3,264,264,49.07143
14,1425864,1689864,3,3,264,264,51.21429
14,1425864,1742664,3,3,264,264,54.78571
14,1425864,1795464,3,3,264,264,50.07143
14,1425864,1848264,3,3,264,264,50.28571
14,1425864,1901064,3,3,264,264,55.85714
14,1425864,1953864,3,3,264,264,53.21429
14,1425864,2006664,3,3,264,264,50.85714
14,1425864,2059464,3,3,264,264,57.14286
14,1478664,264,3,3,264,264,51.64286
14,1478664,53064,3,3,264,264,52.64286
14,1478664,105864,3,3,264,264,57.28571
14,1478664,158664,3,3,264,264,52.21429
14,1478664,211464,3,3,264,264,52.42857
14,1478664,264264,3,3,264,264,52.07143
14,1478664,317064,3,3,264,264,52.57143
14,1478664,369864,3,3,264,264,51.50000
14,1478664,422664,3,3,264,264,50.57143
14,1478664,475464,3,3,264,264,47.64286
14,1478664,528264,3,3,264,264,45.50000
14,1478664,581064,3,3,264,264,46.50000
14,1478664,633864,3,3,264,264,51.42857
14,1478664,686664,3,3,264,264,53.64286
14,1478664,739464,3,3,264,264,51.57143
14,1478664,792264,3,3,264,264,51.50000
14,1478664,845064,3,3,264,264,55.71429
14,1478664,897864,3,3,264,264,52.07143
14,1478664,950664,3,3,264,264,55.07143
14,1478664,1003464,3,3,264,264,56.57143
14,1478664,1056264,3,3,264,264,48.07143
14,1478664,1109064,3,3,264,264,48.21429
14,1478664,1161864,3,3,264,264,54.21429
14,1478664,1214664,3,3,264,264,50.35714
14,1478664,1267464,3,3,264,264,50.07143
14,1478664,1320264,3,3,264,264,52.50000
14,1478664,1373064,3,3,264,264,53.50000
14,1478664,1425864,3,3,264,264,54.35714
14,1478664,1478664,3,3,264,264,50.71429
14,1478664,1531464,3,3,264,264,51.78571
14,1478664,1584264,3,3,264,264,54.71429
14,1478664,1637064,3,3,264,264,48.00000
14,1478664,1689864,3,3,264,264,51.14286
14,1478664,1742664,3,3,264,264,51.42857
14,1478664,1795464,3,3,264,264,53.42857
14,1478664,1848264,3,3,264,264,53.42857
14,1478664,1901064,3,3,264,264,50.07143
14,1478664,1953864,3,3,264,264,52.92857
14,1478664,2006664,3,3,264,264,51.07143
14,1478664,2059464,3,3,264,264,57.14286
14,1531464,264,3,3,264,264,50.50000
14,1531464,53064,3,3,264,264,52.57143
14,1531464,105864,3,3,264,264,52.85714
14,1531464,158664,3,3,264,264,50.64286
14,1531464,211464,3,3,264,264,52.92857
14,1531464,264264,3,3,264,264,51.57143
14,1531464,317064,3,3,264,264,53.21429
14,1531464,369864,3,3,264,264,51.00000
14,1531464,422664,3,3,264,264,55.42857
14,1531464,475464,3,3,264,264,53.71429
14,1531464,528264,3,3,264,264,45.64286
14,1531464,581064,3,3,264,264,50.57143
14,1531464,633864,3,3,264,264,53.42857
14,1531464,686664,3,3,264,264,53.71429
14,1531464,739464,3,3,264,264,50.42857
14,1531464,792264,3,3,264,264,51.71429
14,1531464,845064,3,3,264,264,49.14286
14,1531464,897864,3,3,264,264,53.71429
14,1531464,950664,3,3,264,264,52.07143
14,1531464,1003464,3,3,264,264,48.50000
14,1531464,1056264,3,3,264,264,52.64286
14,1531464,1109064,3,3,264,264,48.07143
14,1531464,1161864,3,3,264,264,51.28571
14,1531464,1214664,3,3,264,264,51.71429
14,1531464,1267464,3,3,264,264,49.92857
14,1531464,1320264,3,3,264,264,53.92857
14,1531464,1373064,3,3,264,264,52.00000
14,1531464,1425864,3,3,264,264,51.71429
14,1531464,1478664,3,3,264,264,50.64286
14,1531464,1531464,3,3,264,264,48.57143
14,1531464,1584264,3,3,264,264,52.92857
14,1531464,1637064,3,3,264,264,53.28571
14,1531464,1689864,3,3,264,264,51.21429
14,1531464,1742664,3,3,264,264,53.64286
14,1531464,1795464,3,3,264,264,48.85714
14,1531464,1848264,3,3,264,264,54.28571
14,1531464,1901064,3,3,264,264,53.42857
14,1531464,1953864,3,3,264,264,54.71429
14,1531464,2006664,3,3,264,264,49.85714
14,1531464,2059464,3,3,264,264,55.28571
14,1584264,264,3,3,264,264,42.92857
14,1584264,53064,3,3,264,264,48.28571
14,1584264,105864,3,3,264,264,51.92857
14,1584264,158664,3,3,264,264,48.07143
14,1584264,211464,3,3,264,264,56.78571
14,1584264,264264,3,3,264,264,47.21429
14,1584264,317064,3,3,264,264,50.50000
14,1584264,369864,3,3,264,264,51.71429
14,1584264,422664,3,3,264,264,52.14286
14,1584264,475464,3,3,264,264,48.00000
14,1584264,528264,3,3,264,264,49.21429
14,1584264,581064,3,3,264,264,48.21429
14,1584264,633864,3,3,264,264,50.85714
14,1584264,686664,3,3,264,264,55.50000
14,1584264,739464,3,3,264,264,55.64286
14,1584264,792264,3,3,264,264,53.00000
14,1584264,845064,3,3,264,264,55.28571
14,1584264,897864,3,3,264,264,52.14286
14,1584264,950664,3,3,264,264,51.78571
14,1584264,1003464,3,3,264,264,50.85714
14,1584264,1056264,3,3,264,264,48.85714
14,1584264,1109064,3,3,264,264,50.92857
14,1584264,1161864,3,3,264,264,54.28571
14,1584264,1214664,3,3,264,264,48.14286
14,1584264,1267464,3,3,264,264,54.00000
14,1584264,1320264,3,3,264,264,52.07143
14,1584264,1373064,3,3,264,264,52.50000
14,1584264,1425864,3,3,264,264,50.07143
14,1584264,1478664,3,3,264,264,52.28571
14,1584264,1531464,3,3,264,264,53.00000
14,1584264,1584264,3,3,264,264,48.57143
14,1584264,1637064,3,3,264,264,49.78571
14,1584264,1689864,3,3,264,264,48.14286
14,1584264,1742664,3,3,264,264,52.28571
14,1584264,1795464,3,3,264,264,47.78571
14,1584264,1848264,3,3,264,264,50.71429
14,1584264,1901064,3,3,264,264,50.85714
14,1584264,1953864,3,3,264,264,51.92857
14,1584264,2006664,3,3,264,264,52.92857
14,1584264,2059464,3,3,264,264,48.92857
14,1637064,264,3,3,264,264,46.71429
14,1637064,53064,3,3,264,264,49.35714
14,1637064,105864,3,3,264,264,54.92857
14,1637064,158664,3,3,264,264,50.28571
14,1637064,211464,3,3,264,264,54.14286
14,1637064,264264,3,3,264,264,51.00000
14,1637064,317064,3,3,264,264,50.21429
14,1637064,369864,3,3,264,264,51.64286
14,1637064,422664,3,3,264,264,51.50000
14,1637064,475464,3,3,264,264,53.78571
14,1637064,528264,3,3,264,264,51.57143
14,1637064,581064,3,3,264,264,53.50000
14,1637064,633864,3,3,264,264,52.85714
14,1637064,686664,3,3,264,264,52.71429
14,1637064,739464,3,3,264,264,51.07143
14,1637064,792264,3,3,264,264,50.92857
14,1637064,845064,3,3,264,264,53.14286
14,1637064,897864,3,3,264,264,52.92857
14,1637064,950664,3,3,264,264,51.92857
14,1637064,1003464,3,3,264,264,53.78571
14,1637064,1056264,3,3,264,264,50.57143
14,1637064,1109064,3,3,264,264,52.71429
14,1637064,1161864,3,3,264,264,53.85714
14,1637064,1214664,3,3,264,264,53.35714
14,1637064,1267464,3,3,264,264,48.28571
14,1637064,1320264,3,3,264,264,53.85714
14,1637064,1373064,3,3,264,264,49.35714
14,1637064,1425864,3,3,264,264,52.21429
14,1637064,1478664,3,3,264,264,52.71429
14,1637064,1531464,3,3,264,264,55.64286
14,1637064,1584264,3,3,264,264,56.21429
14,1637064,1637064,3,3,264,264,66.64286
14,1637064,1689864,3,3,264,264,63.28571
14,1637064,1742664,3,3,264,264,64.64286
14,1637064,1795464,3,3,264,264,60.85714
14,1637064,1848264,3,3,264,264,45.85714
14,1637064,1901064,3,3,264,264,54.85714
14,1637064,1953864,3,3,264,264,52.92857
14,1637064,2006664,3,3,264,264,52.14286
14,1637064,2059464,3,3,264,264,50.92857
14,1689864,264,3,3,264,264,50.35714
14,1689864,53064,3,3,264,264,50.35714
14,1689864,105864,3,3,264,264,51.92857
14,1689864,158664,3,3,264,264,49.71429
14,1689864,211464,3,3,264,264,60.71429
14,1689864,264264,3,3,264,264,57.71429
14,1689864,317064,3,3,264,264,51.92857
14,1689864,369864,3,3,264,264,55.28571
14,1689864,422664,3,3,264,264,49.35714
14,1689864,475464,3,3,264,264,49.21429
14,1689864,528264,3,3,264,264,50.64286
14,1689864,581064,3,3,264,264,49.07143
14,1689864,633864,3,3,264,264,54.42857
14,1689864,686664,3,3,264,264,53.42857
14,1689864,739464,3,3,264,264,50.64286
14,1689864,792264,3,3,264,264,53.14286
14,1689864,845064,3,3,264,264,52.85714
14,1689864,897864,3,3,264,264,53.42857
14,1689864,950664,3,3,264,264,50.92857
14,1689864,1003464,3,3,264,264,49.85714
14,1689864,1056264,3,3,264,264,58.57143
14,1689864,1109064,3,3,264,264,59.78571
14,1689864,1161864,3,3,264,264,49.71429
14,1689864,1214664,3,3,264,264,54.07143
14,1689864,1267464,3,3,264,264,52.57143
14,1689864,1320264,3,3,264,264,54.35714
14,1689864,1373064,3,3,264,264,58.64286
14,1689864,1425864,3,3,264,264,52.00000
14,1689864,1478664,3,3,264,264,47.14286
14,1689864,1531464,3,3,264,264,57.50000
14,1689864,1584264,3,3,264,264,48.35714
14,1689864,1637064,3,3,264,264,48.64286
14,1689864,1689864,3,3,264,264,49.92857
14,1689864,1742664,3,3,264,264,47.92857
14,1689864,1795464,3,3,264,264,52.00000
14,1689864,1848264,3,3,264,264,49.28571
14,1689864,1901064,3,3,264,264,53.50000
14,1689864,1953864,3,3,264,264,50.57143
14,1689864,2006664,3,3,264,264,51.71429
14,1689864,2059464,3,3,264,264,56.78571
14,1742664,264,3,3,264,264,52.64286
14,1742664,53064,3,3,264,264,54.00000
14,1742664,105864,3,3,264,264,55.92857
14,1742664,158664,3,3,264,264,57.21429
14,1742664,211464,3,3,264,264,52.21429
14,1742664,264264,3,3,264,264,55.78571
14,1742664,317064,3,3,264,264,53.00000
14,1742664,369864,3,3,264,264,53.14286
14,1742664,422664,3,3,264,264,51.57143
14,1742664,475464,3,3,264,264,50.14286
14,1742664,528264,3,3,264,264,50.50000
14,1742664,581064,3,3,264,264,55.42857
14,1742664,633864,3,3,264,264,51.14286
14,1742664,686664,3,3,264,264,53.78571
14,1742664,739464,3,3,264,264,57.78571
14,1742664,792264,3,3,264,264,52.50000
14,1742664,845064,3,3,264,264,55.71429
14,1742664,897864,3,3,264,264,50.57143
14,1742664,950664,3,3,264,264,56.28571
14,1742664,1003464,3,3,264,264,50.00000
14,1742664,1056264,3,3,264,264,54.57143
14,1742664,1109064,3,3,264,264,58.21429
14,1742664,1161864,3,3,264,264,52.07143
14,1742664,1214664,3,3,264,264,51.64286
14,1742664,1267464,3,3,264,264,55.35714
14,1742664,1320264,3,3,264,264,52.42857
14,1742664,1373064,3,3,264,264,55.28571
14,1742664,1425864,3,3,264,264,53.78571
14,1742664,1478664,3,3,264,264,52.07143
14,1742664,1531464,3,3,264,264,54.78571
14,1742664,1584264,3,3,264,264,51.35714
14,1742664,1637064,3,3,264,264,50.21429
14,1742664,1689864,3,3,264,264,51.71429
14,1742664,1742664,3,3,264,264,48.28571
14,1742664,1795464,3,3,264,264,53.14286
14,1742664,1848264,3,3,264,264,48.64286
14,1742664,1901064,3,3,264,264,51.00000
14,1742664,1953864,3,3,264,264,52.57143
14,1742664,2006664,3,3,264,264,54.35714
14,1742664,2059464,3,3,264,264,52.14286
14,1795464,264,3,3,264,264,46.28571
14,1795464,53064,3,3,264,264,55.78571
14,1795464,105864,3,3,264,264,51.78571
14,1795464,158664,3,3,264,264,53.71429
14,1795464,211464,3,3,264,264,46.50000
14,1795464,264264,3,3,264,264,51.71429
14,1795464,317064,3,3,264,264,53.07143
14,1795464,369864,3,3,264,264,51.78571
14,1795464,422664,3,3,264,264,50.28571
14,1795464,475464,3,3,264,264,52.07143
14,1795464,528264,3,3,264,264,48.78571
14,1795464,581064,3,3,264,264,50.28571
14,1795464,633864,3,3,264,264,56.21429
14,1795464,686664,3,3,264,264,52.64286
14,1795464,739464,3,3,264,264,49.50000
14,1795464,792264,3,3,264,264,53.64286
14,1795464,845064,3,3,264,264,49.00000
14,1795464,897864,3,3,264,264,56.78571
14,1795464,950664,3,3,264,264,48.42857
14,1795464,1003464,3,3,264,264,50.42857
14,1795464,1056264,3,3,264,264,59.64286
14,1795464,1109064,3,3,264,264,54.71429
14,1795464,1161864,3,3,264,264,50.07143
14,1795464,1214664,3,3,264,264,52.71429
14,1795464,1267464,3,3,264,264,52.78571
14,1795464,1320264,3,3,264,264,47.35714
14,1795464,1373064,3,3,264,264,53.07143
14,1795464,1425864,3,3,264,264,50.85714
14,1795464,1478664,3,3,264,264,50.14286
14,1795464,1531464,3,3,264,264,53.21429
14,1795464,1584264,3,3,264,264,53.85714
14,1795464,1637064,3,3,264,264,52.71429
14,1795464,1689864,3,3,264,264,54.64286
14,1795464,1742664,3,3,264,264,51.42857
